signal_1;signal_2
1448381296932;44.9
1448381297003;45.1
1448381297072;44.1
1448381297142;43.9
1448381297212;45.0
1448381297283;44.9
1448381297351;44.5
1448381297432;44.1
1448381297502;44.4
1448381297572;44.4
1448381297642;44.3
1448381297711;43.9
1448381297782;44.8
1448381297852;43.6
1448381297922;43.6
1448381298002;43.9
1448381298082;43.8
1448381298152;44.5
1448381298222;43.8
1448381298292;43.6
1448381298362;43.5
1448381298432;44.3
1448381298501;43.6
1448381298542;43.1
1448381298571;43.1
1448381298612;43.0
1448381298681;43.5
1448381298752;43.9
1448381298833;43.2
1448381298903;42.9
1448381298982;42.8
1448381299062;43.2
1448381299142;43.6
1448381299223;43.6
1448381299293;43.6
1448381299362;43.2
1448381299452;43.1
1448381299533;43.6
1448381299602;43.0
1448381299680;42.5
1448381299752;43.2
1448381299822;42.6
1448381299902;42.5
1448381299972;42.3
1448381300042;42.6
1448381300112;42.5
1448381300182;42.5
1448381300252;42.1
1448381300322;42.1
1448381300402;42.6
1448381300471;42.1
1448381300541;41.9
1448381300611;42.1
1448381300681;42.1
1448381300752;41.7
1448381300821;42.0
1448381300893;41.5
1448381300962;41.2
1448381301041;42.6
1448381301123;41.6
1448381301192;41.5
1448381301262;41.8
1448381301352;41.2
1448381301432;41.7
1448381301501;41.2
1448381301572;41.7
1448381301642;42.1
1448381301723;41.4
1448381301791;42.1
1448381301873;40.9
1448381301952;41.6
1448381302032;41.8
1448381302102;41.9
1448381302182;40.8
1448381302271;41.0
1448381302342;40.7
1448381302412;41.9
1448381302481;40.7
1448381302553;40.9
1448381302622;40.9
1448381302691;40.6
1448381302763;40.5
1448381302802;40.9
1448381302893;41.6
1448381302992;41.2
1448381303061;40.4
1448381303143;41.4
1448381303212;40.4
1448381303282;40.7
1448381303352;40.8
1448381303422;41.0
1448381303491;40.8
1448381303542;40.3
1448381303613;41.2
1448381303682;40.1
1448381303752;40.7
1448381303822;40.7
1448381303862;39.9
1448381303890;39.8
1448381303932;39.8
1448381304002;40.2
1448381304092;40.1
1448381304172;40.1
1448381304243;40.5
1448381304313;40.6
1448381304382;40.7
1448381304451;39.8
1448381304521;39.9
1448381304592;40.2
1448381304662;40.4
1448381304732;40.1
1448381304801;39.7
1448381304852;40.2
1448381304922;39.6
1448381305002;39.5
1448381305072;39.9
1448381305162;39.7
1448381305242;39.6
1448381305312;40.1
1448381305382;39.4
1448381305452;39.3
1448381305521;39.6
1448381305602;40.3
1448381305682;39.7
1448381305751;39.1
1448381305822;39.3
1448381305862;39.3
1448381305891;39.6
1448381305932;39.3
1448381306002;39.2
1448381306072;39.5
1448381306143;40.1
1448381306213;40.2
1448381306282;39.0
1448381306352;38.9
1448381306422;38.8
1448381306492;39.0
1448381306582;39.1
1448381306672;39.6
1448381306742;39.7
1448381306822;38.9
1448381306892;39.0
1448381306962;39.6
1448381307042;39.3
1448381307122;39.0
1448381307192;39.8
1448381307262;39.4
1448381307332;38.4
1448381307402;39.2
1448381307488;39.3
1448381307562;39.1
1448381307632;38.5
1448381307701;39.1
1448381307773;39.0
1448381307842;38.7
1448381307922;38.6
1448381308002;39.2
1448381308072;38.4
1448381308152;38.7
1448381308223;39.0
1448381308292;38.6
1448381308362;38.4
1448381308432;39.1
1448381308501;39.0
1448381308572;38.3
1448381308642;38.2
1448381308711;38.3
1448381308782;38.2
1448381308862;39.0
1448381308942;38.8
1448381308983;38.2
1448381309053;38.5
1448381309132;38.3
1448381309202;38.1
1448381309272;38.1
1448381309342;38.9
1448381309412;38.0
1448381309491;38.4
1448381309561;37.9
1448381309632;38.0
1448381309702;38.4
1448381309772;38.4
1448381309852;38.1
1448381309933;37.8
1448381310013;38.4
1448381310082;37.8
1448381310152;38.3
1448381310222;38.5
1448381310292;38.3
1448381310362;37.8
1448381310432;38.2
1448381310501;38.5
1448381310572;37.6
1448381310643;38.1
1448381310722;38.4
1448381310792;37.4
1448381310832;37.4
1448381310860;37.6
1448381310902;38.4
1448381310972;37.4
1448381311042;37.9
1448381311112;38.5
1448381311192;37.4
1448381311272;37.2
1448381311342;37.6
1448381311413;37.8
1448381311483;37.2
1448381311551;38.0
1448381311631;37.2
1448381311713;37.4
1448381311781;37.9
1448381311851;37.4
1448381311922;37.9
1448381311992;37.8
1448381312062;37.6
1448381312132;37.7
1448381312202;37.4
1448381312272;37.8
1448381312352;37.4
1448381312432;37.1
1448381312501;37.2
1448381312572;37.1
1448381312652;37.0
1448381312721;37.2
1448381312792;37.3
1448381312862;38.0
1448381312932;36.9
1448381313013;37.1
1448381313082;36.9
1448381313152;37.1
1448381313232;36.9
1448381313312;37.1
1448381313383;36.8
1448381313462;37.8
1448381313541;37.0
1448381313632;37.4
1448381313722;36.7
1448381313811;37.7
1448381313901;36.8
1448381313973;36.5
1448381314052;37.2
1448381314122;36.9
1448381314192;36.5
1448381314232;36.9
1448381314261;36.7
1448381314302;36.8
1448381314372;36.6
1448381314443;37.3
1448381314511;37.3
1448381314601;36.6
1448381314682;36.6
1448381314762;36.4
1448381314841;36.9
1448381314912;36.5
1448381314982;36.5
1448381315053;36.8
1448381315133;36.7
1448381315212;36.3
1448381315282;36.6
1448381315353;36.8
1448381315422;36.5
1448381315492;36.3
1448381315562;36.5
1448381315632;36.8
1448381315702;36.3
1448381315774;36.4
1448381315852;36.2
1448381315942;36.3
1448381316032;36.1
1448381316112;36.9
1448381316152;36.9
1448381316232;36.4
1448381316323;36.7
1448381316392;36.9
1448381316462;36.0
1448381316531;36.7
1448381316602;36.8
1448381316682;36.7
1448381316752;36.2
1448381316823;35.8
1448381316892;36.0
1448381316963;36.1
1448381317032;36.1
1448381317102;36.1
1448381317192;36.3
1448381317272;36.4
1448381317342;36.1
1448381317412;36.0
1448381317502;35.8
1448381317582;35.9
1448381317652;35.8
1448381317722;35.8
1448381317761;36.2
1448381317791;35.8
1448381317832;36.5
1448381317902;36.5
1448381317972;35.7
1448381318043;35.7
1448381318113;35.7
1448381318182;36.3
1448381318212;35.7
1448381318282;36.1
1448381318363;35.5
1448381318432;35.6
1448381318502;36.5
1448381318571;36.6
1448381318642;36.5
1448381318712;35.9
1448381318781;35.8
1448381318852;36.1
1448381318921;35.5
1448381318992;35.5
1448381319071;35.5
1448381319142;35.5
1448381319212;35.3
1448381319242;35.9
1448381319313;35.7
1448381319392;35.9
1448381319462;35.8
1448381319531;35.3
1448381319572;35.2
1448381319600;35.4
1448381319672;35.5
1448381319761;35.4
1448381319842;35.5
1448381319923;35.8
1448381319992;35.3
1448381320062;35.5
1448381320132;35.7
1448381320202;35.3
1448381320273;35.3
1448381320353;35.5
1448381320422;35.2
1448381320502;35.2
1448381320581;35.2
1448381320652;35.7
1448381320722;35.4
1448381320792;35.0
1448381320863;35.3
1448381320932;35.4
1448381321002;35.9
1448381321072;35.1
1448381321143;35.6
1448381321212;35.2
1448381321282;35.6
1448381321352;34.9
1448381321423;35.2
1448381321502;35.6
1448381321571;35.1
1448381321642;35.8
1448381321712;35.8
1448381321791;35.4
1448381321872;34.9
1448381321942;34.9
1448381322013;35.3
1448381322092;35.0
1448381322172;34.9
1448381322242;35.0
1448381322312;35.2
1448381322343;35.1
1448381322412;34.9
1448381322503;35.0
1448381322571;35.0
1448381322643;35.2
1448381322722;35.5
1448381322791;35.2
1448381322872;35.3
1448381322952;34.7
1448381323022;34.6
1448381323092;34.6
1448381323162;35.6
1448381323232;35.0
1448381323302;34.4
1448381323372;34.9
1448381323452;34.4
1448381323522;35.1
1448381323602;35.4
1448381323682;34.7
1448381323752;34.8
1448381323822;34.7
1448381323892;34.6
1448381323962;34.5
1448381324032;34.2
1448381324102;34.7
1448381324172;34.4
1448381324242;34.2
1448381324312;35.1
1448381324393;34.4
1448381324462;34.3
1448381324532;34.6
1448381324602;34.3
1448381324672;35.1
1448381324752;34.1
1448381324822;34.7
1448381324892;34.5
1448381324962;34.3
1448381325032;34.1
1448381325112;33.9
1448381325192;34.1
1448381325263;34.5
1448381325332;34.0
1448381325402;34.1
1448381325473;34.1
1448381325542;34.5
1448381325611;35.0
1448381325693;34.1
1448381325772;35.0
1448381325842;34.0
1448381325912;33.8
1448381325982;34.5
1448381326053;34.0
1448381326122;34.5
1448381326192;33.9
1448381326263;34.4
1448381326332;34.4
1448381326402;33.8
1448381326443;34.2
1448381326512;34.0
1448381326582;33.6
1448381326652;33.9
1448381326732;33.8
1448381326812;34.4
1448381326882;34.1
1448381326952;34.3
1448381327022;33.9
1448381327092;33.8
1448381327173;33.7
1448381327252;34.6
1448381327332;33.6
1448381327422;34.2
1448381327452;33.7
1448381327522;33.7
1448381327602;34.0
1448381327672;34.5
1448381327742;33.9
1448381327812;34.3
1448381327902;33.9
1448381327982;34.2
1448381328063;33.8
1448381328142;33.3
1448381328212;33.7
1448381328282;34.4
1448381328363;33.4
1448381328443;33.6
1448381328513;33.8
1448381328602;33.7
1448381328672;34.1
1448381328762;33.9
1448381328842;34.1
1448381328911;33.6
1448381328983;34.0
1448381329062;33.5
1448381329152;33.1
1448381329222;34.2
1448381329262;33.1
1448381329332;33.4
1448381329412;33.2
1448381329482;33.7
1448381329512;33.3
1448381329593;33.2
1448381329682;33.4
1448381329762;33.2
1448381329842;34.2
1448381329922;33.3
1448381330002;33.3
1448381330072;32.9
1448381330142;33.4
1448381330212;33.0
1448381330292;33.4
1448381330372;33.0
1448381330442;33.2
1448381330512;32.9
1448381330542;32.8
1448381330612;32.9
1448381330701;33.1
1448381330771;33.2
1448381330841;32.9
1448381330911;33.3
1448381330983;32.9
1448381331072;33.0
1448381331152;33.0
1448381331233;33.3
1448381331312;33.3
1448381331352;32.9
1448381331423;33.5
1448381331493;33.6
1448381331562;33.1
1448381331652;33.1
1448381331732;33.1
1448381331812;32.7
1448381331892;32.7
1448381331962;32.6
1448381332042;32.7
1448381332131;33.5
1448381332213;32.9
1448381332292;32.6
1448381332372;32.8
1448381332442;33.1
1448381332523;32.8
1448381332602;33.0
1448381332682;32.7
1448381332752;32.8
1448381332822;33.4
1448381332894;32.6
1448381332962;32.5
1448381333033;32.7
1448381333103;33.0
1448381333152;32.6
1448381333222;32.4
1448381333312;32.5
1448381333402;32.7
1448381333482;32.5
1448381333564;32.5
1448381333633;32.3
1448381333702;32.8
1448381333772;32.5
1448381333842;32.5
1448381333922;33.0
1448381333993;32.6
1448381334062;32.8
1448381334133;32.4
1448381334202;32.7
1448381334273;32.6
1448381334352;32.7
1448381334433;32.6
1448381334512;32.4
1448381334583;32.8
1448381334652;32.7
1448381334722;33.0
1448381334821;32.3
1448381334921;32.1
1448381334992;32.4
1448381335061;32.6
1448381335132;32.2
1448381335202;32.4
1448381335272;32.4
1448381335343;32.1
1448381335412;32.9
1448381335481;32.8
1448381335552;32.3
1448381335622;32.8
1448381335692;32.5
1448381335722;32.0
1448381335792;32.3
1448381335873;32.2
1448381335942;32.1
1448381336012;32.3
1448381336082;32.6
1448381336152;32.1
1448381336222;32.4
1448381336292;32.0
1448381336362;32.2
1448381336443;31.9
1448381336523;32.3
1448381336603;31.9
1448381336693;32.1
1448381336763;31.7
1448381336842;32.0
1448381336922;32.4
1448381337002;31.8
1448381337082;31.8
1448381337162;32.6
1448381337231;32.3
1448381337301;32.7
1448381337372;32.3
1448381337442;32.3
1448381337512;32.1
1448381337582;32.0
1448381337662;31.9
1448381337732;31.8
1448381337772;32.1
1448381337842;31.9
1448381337932;31.6
1448381338002;32.0
1448381338072;32.5
1448381338153;32.5
1448381338222;31.6
1448381338292;32.5
1448381338372;32.4
1448381338452;31.9
1448381338522;31.9
1448381338593;32.3
1448381338672;31.6
1448381338743;32.3
1448381338823;31.6
1448381338902;32.5
1448381338972;31.6
1448381339042;32.0
1448381339113;31.6
1448381339182;32.0
1448381339252;31.4
1448381339342;31.4
1448381339422;31.4
1448381339492;31.8
1448381339583;31.8
1448381339662;31.3
1448381339732;31.5
1448381339802;31.7
1448381339872;32.2
1448381339952;32.1
1448381340022;31.9
1448381340092;31.7
1448381340162;31.3
1448381340232;31.4
1448381340302;31.2
1448381340372;32.3
1448381340442;31.8
1448381340512;31.4
1448381340584;32.1
1448381340662;32.0
1448381340732;31.2
1448381340782;32.1
1448381340805;32.0
1448381340829;32.2
1448381340872;32.1
1448381340942;31.2
1448381341023;31.5
1448381341101;31.1
1448381341172;31.2
1448381341242;31.5
1448381341312;31.9
1448381341392;31.5
1448381341472;31.9
1448381341542;31.3
1448381341613;31.2
1448381341682;32.0
1448381341762;31.6
1448381341831;31.8
1448381341872;31.3
1448381341942;31.7
1448381342022;31.4
1448381342092;31.6
1448381342172;31.2
1448381342242;31.3
1448381342312;31.2
1448381342392;31.2
1448381342472;31.1
1448381342542;31.1
1448381342612;31.0
1448381342682;31.2
1448381342752;30.9
1448381342822;31.1
1448381342852;31.2
1448381342922;31.2
1448381343003;31.2
1448381343082;31.6
1448381343172;31.2
1448381343252;31.2
1448381343332;30.9
1448381343412;31.2
1448381343492;31.1
1448381343562;31.3
1448381343633;31.5
1448381343703;30.8
1448381343772;31.5
1448381343843;30.9
1448381343882;31.0
1448381343952;30.8
1448381344032;31.7
1448381344102;31.6
1448381344172;30.9
1448381344253;30.7
1448381344342;31.2
1448381344412;31.0
1448381344483;30.9
1448381344552;31.2
1448381344592;30.9
1448381344663;30.7
1448381344742;31.1
1448381344812;31.2
1448381344893;30.8
1448381344972;31.2
1448381345042;31.0
1448381345113;30.7
1448381345182;30.6
1448381345253;31.3
1448381345332;30.9
1448381345402;31.2
1448381345473;31.4
1448381345542;30.7
1448381345612;30.8
1448381345683;30.5
1448381345752;30.9
1448381345822;30.8
1448381345892;31.3
1448381345962;30.6
1448381346032;31.1
1448381346102;31.5
1448381346172;30.7
1448381346242;31.0
1448381346312;31.4
1448381346382;30.9
1448381346462;31.1
1448381346542;30.7
1448381346612;30.6
1448381346682;30.7
1448381346752;30.7
1448381346822;30.5
1448381346892;30.9
1448381346962;31.2
1448381347042;30.4
1448381347123;30.6
1448381347211;30.3
1448381347292;30.5
1448381347372;30.4
1448381347452;30.5
1448381347522;30.6
1448381347612;31.0
1448381347693;30.8
1448381347762;30.7
1448381347843;30.5
1448381347913;30.4
1448381347983;30.2
1448381348052;30.5
1448381348122;30.6
1448381348203;30.7
1448381348272;30.3
1448381348343;31.2
1448381348422;30.4
1448381348503;30.7
1448381348572;30.2
1448381348642;30.3
1448381348723;30.4
1448381348802;30.5
1448381348872;30.4
1448381348951;30.4
1448381348982;30.1
1448381349052;31.0
1448381349131;30.2
1448381349202;30.6
1448381349282;30.4
1448381349372;30.1
1448381349452;30.3
1448381349523;30.3
1448381349594;30.2
1448381349672;30.2
1448381349762;30.5
1448381349832;30.2
1448381349902;30.3
1448381349983;30.9
1448381350062;30.2
1448381350152;30.1
1448381350232;30.1
1448381350302;30.9
1448381350371;30.2
1448381350442;30.1
1448381350523;30.0
1448381350592;30.1
1448381350642;30.0
1448381350723;30.2
1448381350811;30.6
1448381350893;31.0
1448381350972;30.0
1448381351042;30.0
1448381351132;30.5
1448381351211;30.0
1448381351292;30.5
1448381351361;30.1
1448381351432;30.6
1448381351512;30.0
1448381351593;30.0
1448381351661;30.0
1448381351743;30.3
1448381351812;30.0
1448381351892;29.9
1448381351982;30.0
1448381352022;30.3
1448381352092;30.0
1448381352173;29.8
1448381352242;30.1
1448381352322;30.8
1448381352392;30.4
1448381352463;30.2
1448381352532;30.0
1448381352606;29.9
1448381352682;29.9
1448381352752;29.9
1448381352822;30.0
1448381352892;30.0
1448381352972;30.4
1448381353043;29.9
1448381353112;30.0
1448381353192;30.0
1448381353262;30.0
1448381353332;30.0
1448381353402;30.1
1448381353472;29.9
1448381353552;29.9
1448381353622;29.8
1448381353672;29.6
1448381353742;29.8
1448381353823;29.8
1448381353892;30.1
1448381353963;30.0
1448381354033;29.5
1448381354062;30.5
1448381354132;29.7
1448381354211;30.0
1448381354282;29.7
1448381354363;30.3
1448381354432;30.5
1448381354502;29.8
1448381354571;30.5
1448381354642;29.8
1448381354713;30.0
1448381354782;30.2
1448381354811;30.2
1448381354882;29.6
1448381354962;29.6
1448381355032;30.2
1448381355102;30.1
1448381355172;29.8
1448381355242;30.2
1448381355312;29.9
1448381355392;29.6
1448381355462;29.9
1448381355532;29.5
1448381355615;29.4
1448381355702;29.5
1448381355772;29.9
1448381355842;30.0
1448381355912;29.9
1448381355982;29.7
1448381356063;30.3
1448381356132;29.3
1448381356202;30.1
1448381356273;29.7
1448381356352;29.7
1448381356432;29.3
1448381356502;29.9
1448381356582;29.5
1448381356662;29.8
1448381356752;30.0
1448381356831;29.5
1448381356912;29.9
1448381357001;29.6
1448381357082;29.8
1448381357152;29.4
1448381357222;29.6
1448381357302;29.3
1448381357382;29.7
1448381357462;30.0
1448381357532;29.4
1448381357602;29.7
1448381357672;29.8
1448381357743;29.2
1448381357822;29.7
1448381357892;29.2
1448381357962;29.2
1448381358033;29.3
1448381358102;29.7
1448381358182;29.2
1448381358252;29.3
1448381358332;29.3
1448381358412;29.1
1448381358483;29.2
1448381358553;29.9
1448381358624;29.2
1448381358703;29.1
1448381358772;29.4
1448381358842;29.9
1448381358912;29.6
1448381358982;30.0
1448381359053;29.3
1448381359122;29.1
1448381359192;29.2
1448381359262;29.9
1448381359332;29.2
1448381359402;30.0
1448381359473;29.6
1448381359542;29.0
1448381359617;29.0
1448381359692;29.2
1448381359763;29.0
1448381359832;29.1
1448381359901;29.3
1448381359973;29.3
1448381360042;29.0
1448381360112;29.8
1448381360182;29.7
1448381360252;29.8
1448381360342;29.4
1448381360412;29.1
1448381360482;29.3
1448381360552;29.2
1448381360622;29.5
1448381360692;29.0
1448381360763;29.9
1448381360832;29.1
1448381360902;29.4
1448381360972;29.6
1448381361041;29.4
1448381361113;29.0
1448381361182;29.1
1448381361222;29.7
1448381361292;29.3
1448381361372;28.9
1448381361443;29.1
1448381361522;29.2
1448381361592;29.7
1448381361672;29.0
1448381361762;28.9
1448381361831;28.9
1448381361902;29.0
1448381361982;29.3
1448381362053;29.7
1448381362122;29.7
1448381362192;29.5
1448381362262;29.3
1448381362332;29.4
1448381362403;29.4
1448381362472;28.9
1448381362542;28.9
1448381362613;28.9
1448381362702;28.9
1448381362782;28.7
1448381362853;29.0
1448381362922;29.7
1448381362992;28.7
1448381363073;29.2
1448381363142;29.0
1448381363212;29.0
1448381363302;29.0
1448381363382;29.0
1448381363452;28.9
1448381363532;29.1
1448381363602;28.6
1448381363672;28.9
1448381363742;29.0
1448381363822;29.5
1448381363902;28.9
1448381363982;29.0
1448381364062;29.4
1448381364132;28.9
1448381364203;28.7
1448381364272;29.0
1448381364302;29.0
1448381364326;28.7
1448381364392;29.0
1448381364472;28.7
1448381364542;28.8
1448381364624;28.7
1448381364692;28.5
1448381364762;28.7
1448381364832;29.0
1448381364902;29.0
1448381364972;29.0
1448381365042;29.0
1448381365113;28.7
1448381365193;28.6
1448381365263;28.8
1448381365332;28.5
1448381365362;29.0
1448381365433;29.1
1448381365512;29.1
1448381365582;29.4
1448381365662;28.9
1448381365742;28.6
1448381365822;29.2
1448381365891;29.2
1448381365961;28.8
1448381366032;28.7
1448381366102;28.4
1448381366172;28.8
1448381366242;28.7
1448381366312;28.7
1448381366382;28.9
1448381366452;28.5
1448381366533;28.6
1448381366601;29.1
1448381366642;29.0
1448381366712;28.7
1448381366792;28.5
